Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
11000064742,"Mar 20, 2024, 11:49:58 AM",Evening Run,Run,,3532,6.00,162.0,30,false,,,activities/11000064742.gpx,,,3532.0,3432.0,6000.47021484375,3.0626301765441895,1.7483887672424316,0.0,0.0,4.5,6.300000190734863,6.34151554107666,-0.001673166872933507,,,,,,134.6328887939453,,,,,,30.0,,,,,,,,,,,,,0.0,,1.0,5981.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6988873481750488,0.0,,,,8412.0,,,,,,,,""
11008895502,"Mar 21, 2024, 4:34:01 PM",Night HIIT,Workout,,1800,0,175.0,17,false,,,activities/11008895502.gpx,,,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,133.80722045898438,,,,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11014217525,"Mar 22, 2024, 12:48:57 PM",Evening Workout,Workout,,770,0,143.0,3,false,,,activities/11014217525.gpx,,,770.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,119.9000015258789,,,,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11020524206,"Mar 23, 2024, 11:15:24 AM",Evening Run,Run,,3354,6.02,171.0,68,false,,,activities/11020524206.gpx,,,3354.0,3241.0,6025.33984375,4.030666828155518,1.85909903049469,0.0,0.0,4.199999809265137,6.099999904632568,6.730832576751709,0.0,,,,,,150.4359893798828,,,,,,68.0,,,,,,,,,,,,,0.0,,1.0,6021.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7964638471603394,0.0,,,,8656.0,,,,,,,,""
11027305342,"Mar 24, 2024, 10:44:01 AM",Afternoon Run,Run,,3566,7.03,172.0,103,false,,,activities/11027305342.gpx,,,3566.0,3528.0,7038.35009765625,4.22607421875,1.9949971437454224,0.0,0.0,3.4000000953674316,4.599999904632568,1.648803949356079,0.0029107038863003254,,,,,,157.34991455078125,,,,,,103.0,,,,,,,,,,,,,0.0,,1.0,6875.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9737380743026733,0.0,,,,10186.0,,,,,,,,""
11028865393,"Mar 24, 2024, 2:14:43 PM",Night Weight Training,Weight Training,,1657,0,163.0,10,false,,,activities/11028865393.gpx,,,1657.0,1657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,119.14302825927734,,,,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11034156613,"Mar 25, 2024, 11:19:25 AM",Evening Run,Run,,2951,5.06,169.0,55,false,,,activities/11034156613.gpx,,,2951.0,2951.0,5063.56982421875,2.7259979248046875,1.715882658958435,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,147.06336975097656,,,,,,55.0,,,,,,,,,,,,,0.0,,1.0,5063.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.715882658958435,0.0,,,,8432.0,,,,,,,,""
11048513283,"Mar 27, 2024, 12:17:51 PM",Evening Run,Run,,4134,6.14,165.0,24,false,,,activities/11048513283.gpx,,,4134.0,3854.0,6140.60986328125,4.034008979797363,1.5933082103729248,0.0,0.0,4.199999809265137,6.099999904632568,8.99102783203125,0.0016355370171368122,,,,,,126.950927734375,,,,,,24.0,,,,,,,,,,,,,0.0,,1.0,6120.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4853918552398682,0.0,,,,8614.0,,,,,,,,""
11061757053,"Mar 29, 2024, 12:44:44 PM",Evening Run,Run,,3008,6.01,184.0,85,false,,,activities/11061757053.gpx,,,3008.0,2899.0,6012.7900390625,4.540689945220947,2.0740911960601807,0.0,0.0,4.199999809265137,6.099999904632568,6.915106296539307,0.0,,,,,,157.95245361328125,,,,,,85.0,,,,,,,,,,,,,0.0,,1.0,6004.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9989328384399414,0.0,,,,7570.0,,,,,,,,""
11076372441,"Mar 31, 2024, 11:35:26 AM",Evening Run,Run,,5679,10.89,168.0,145,false,,,activities/11076372441.gpx,,,5679.0,5644.0,10893.0400390625,9.952402114868164,1.9300212860107422,0.0,2.186363697052002,3.4000000953674316,6.099999904632568,6.196509838104248,-0.0009191599092446268,,,,,,153.38975524902344,,,,,,145.0,,,,,,,,,,,,,0.0,,1.0,10887.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9181264638900757,0.0,,,,16200.0,,,,,,,,""
11091096407,"Apr 2, 2024, 2:55:06 PM",Night Weight Training,Weight Training,,1183,0,127.0,3,false,,,activities/11091096407.gpx,,,1183.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,100.23753356933594,,,,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11097776704,"Apr 3, 2024, 12:26:19 PM",Evening Run,Run,,4610,9.29,179.0,180,false,,,activities/11097776704.gpx,,,4610.0,4541.0,9290.490234375,3.694042921066284,2.045912742614746,0.0,0.0,4.199999809265137,6.099999904632568,6.074929237365723,0.0,,,,,,164.66583251953125,,,,,,180.0,,,,,,,,,,,,,0.0,,1.0,9263.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0152907371520996,0.0,,,,13080.0,,,,,,,,""
11127047759,"Apr 7, 2024, 12:16:24 PM",Evening Run,Run,,2920,5.94,171.0,100,false,,,activities/11127047759.gpx,,,2920.0,2851.0,5940.509765625,4.064664840698242,2.083658218383789,0.0,0.0,4.199999809265137,6.099999904632568,5.776630401611328,-0.0034125500824302435,,,,,171.0,161.7401123046875,,,,,,100.0,,,,,,,,,,,,,0.0,,1.0,5867.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.03442120552063,0.0,,,,8362.0,,,,,2.058120012283325,,,""
11134079436,"Apr 8, 2024, 11:36:17 AM",Evening Run,Run,,4849,9.22,178.0,92,false,,,activities/11134079436.gpx,,,4849.0,4773.0,9221.1904296875,4.130647659301758,1.9319485425949097,0.0,0.0,4.199999809265137,6.099999904632568,6.569667339324951,0.0,,,,,178.0,149.99644470214844,,,,,,92.0,,,,,,,,,,,,,0.0,,1.0,9196.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9016684293746948,0.0,,,,11748.0,,,,,1.9267337322235107,,,""
11187246633,"Apr 15, 2024, 11:47:47 AM",Evening Run,Run,,3156,5.70,177.0,37,false,,,activities/11187246633.gpx,,,3156.0,3039.0,5708.39990234375,3.9439940452575684,1.8783810138702393,0.0,0.0,4.199999809265137,6.099999904632568,6.552879333496094,0.0,,,,,177.0,142.9017333984375,,,,,,37.0,,,,,,,,,,,,,0.0,,1.0,5696.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.808745265007019,0.0,,,,7308.0,,,,,1.8743336200714111,,,""
11231524301,"Apr 21, 2024, 12:25:16 PM",Evening Run,Run,,1620,3.19,175.0,59,false,,,activities/11231524301.gpx,,,1620.0,1556.0,3191.989990234375,4.5320000648498535,2.0514073371887207,0.0,0.0,4.199999809265137,6.099999904632568,5.9113335609436035,-0.00316686206497252,,,,,175.0,163.09373474121094,,,,,,59.0,,,,,,,,,,,,,0.0,,1.0,3161.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9703642129898071,0.0,,,,4212.0,,,,,2.03155517578125,,,""
11254208576,"Apr 24, 2024, 2:16:14 PM",Night HIIT,Workout,,2760,0,179.0,50,false,,,activities/11254208576.gpx,,,2760.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,179.0,147.32681274414062,,,,,,50.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
11345036674,"Apr 28, 2024, 12:51:29 PM",Evening Run,Run,,3223,6.13,181.0,98,false,,,activities/11345036674.gpx,,,3223.0,3086.0,6133.85986328125,4.481982231140137,1.9876408576965332,0.0,0.0,4.199999809265137,6.099999904632568,5.985023021697998,0.0,,,,,181.0,159.43206787109375,,,,,,98.0,,,,,,,,,,,,,0.0,,1.0,6129.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.903152346611023,0.0,,,,8188.0,,,,,1.9862605333328247,,,""
11345036707,"May 6, 2024, 11:21:27 AM",Evening Run,Run,,4735,9.05,190.0,159,false,,,activities/11345036707.gpx,,,4735.0,4619.0,9053.0703125,3.8740234375,1.959963321685791,0.0,0.0,4.199999809265137,6.099999904632568,5.568432807922363,0.0,,,,,190.0,160.7405548095703,,,,,,159.0,,,,,,,,,,,,,0.0,,1.0,9030.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.911947250366211,0.0,,,,12304.0,,,,,1.9550552368164062,,,""
11376952608,"May 10, 2024, 12:31:21 PM",Evening Run,Run,,2015,3.74,171.0,42,false,,,activities/11376952608.gpx,,,2015.0,1880.0,3748.85009765625,7.297333240509033,1.994069218635559,0.0,0.0,4.199999809265137,6.099999904632568,9.641860008239746,0.0026796504389494658,,,,,171.0,152.03555297851562,,,,,,42.0,,,,,,,,,,,,,0.0,,1.0,3737.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.860471487045288,0.0,,,,4938.0,,,,,1.988085150718689,,,""
11424027491,"May 16, 2024, 12:54:10 PM",Evening Run,Run,,1137,2.33,179.0,40,false,,,activities/11424027491.gpx,,,1137.0,1105.0,2329.60009765625,4.086010932922363,2.1082353591918945,0.0,0.0,4.199999809265137,6.099999904632568,5.524869441986084,0.008689380250871181,,,,,179.0,162.0540313720703,,,,,,40.0,,,,,,,,,,,,,0.0,,1.0,2305.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.048900604248047,0.0,,,,2964.0,,,,,2.085972785949707,,,""
11438270613,"May 18, 2024, 10:45:50 AM",Afternoon Run,Run,,3343,6.24,178.0,94,false,,,activities/11438270613.gpx,,,3343.0,3251.0,6245.0400390625,4.35400390625,1.920959711074829,0.0,0.0,4.199999809265137,6.099999904632568,6.37523889541626,-0.0016148957656696439,,,,,178.0,157.5618896484375,,,,,,94.0,,,,,,,,,,,,,0.0,,1.0,6198.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.868094563484192,0.0,,,,8484.0,,,,,1.906674861907959,,,""
11492836787,"May 25, 2024, 10:47:28 AM",Afternoon Run,Run,,2599,4.64,185.0,92,false,,,activities/11492836787.gpx,,,2599.0,2525.0,4639.9501953125,3.4540038108825684,1.83760404586792,3.3966667652130127,3.3966667652130127,3.4000000953674316,8.300000190734863,15.180253028869629,-0.0021551954559981823,,,,,185.0,162.7294921875,,,,,,92.0,,,,,,,,,,,,,0.0,,1.0,4657.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.785282850265503,0.0,,,,6850.0,,,,,1.84463369846344,,,""
11546808970,"Jun 1, 2024, 11:02:40 AM",Evening Run,Run,,2751,4.71,166.0,33,false,,,activities/11546808970.gpx,,,2751.0,2664.0,4713.39990234375,4.142675876617432,1.769294261932373,0.0,0.0,3.4000000953674316,5.0,4.465533256530762,-0.002147752558812499,,,,,166.0,142.8751220703125,,,,,,33.0,,,,,,,,,,,,,0.0,,1.0,4661.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.7133405208587646,0.0,,,,6740.0,,,,,1.74973726272583,,,""
11611283402,"Jun 9, 2024, 11:35:02 AM",Evening Run,Run,,2733,5.16,179.0,76,false,,,activities/11611283402.gpx,,,2733.0,2641.0,5167.39990234375,4.502669334411621,1.9566073417663574,0.0,0.0,4.199999809265137,6.099999904632568,9.344120979309082,0.003889378160238266,,,,,179.0,157.3920440673828,,,,,,76.0,,,,,,,,,,,,,0.0,,1.0,5148.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8907427787780762,0.0,,,,6654.0,,,,,1.949450969696045,,,""
11616174576,"Jun 10, 2024, 1:21:29 AM",Morning Run,Run,,2324,4.22,180.0,47,false,,,activities/11616174576.gpx,,,2324.0,2222.0,4220.33984375,3.815966844558716,1.8993428945541382,0.0,0.0,3.4000000953674316,6.400000095367432,7.1396684646606445,-0.05135742574930191,,,,,180.0,152.4521942138672,,,,,,47.0,,,,,,,,,,,,,0.0,,1.0,4088.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8159810304641724,0.0,,,,5574.0,,,,,1.8399189710617065,,,""
11665905055,"Jun 16, 2024, 12:47:20 PM",Evening Run,Run,,2200,4.14,181.0,58,false,,,activities/11665905055.gpx,,,2200.0,2105.0,4146.830078125,4.379329204559326,1.9699904918670654,0.0,0.0,4.199999809265137,6.099999904632568,6.325263977050781,-0.0024305826518684626,,,,,181.0,155.59910583496094,,,,,,58.0,,,,,,,,,,,,,0.0,,1.0,4119.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.884922742843628,0.0,,,,5340.0,,,,,1.9570071697235107,,,""
11685574064,"Jun 18, 2024, 11:52:16 PM",Morning Run,Run,,2808,5.07,176.0,46,false,,,activities/11685574064.gpx,,,2808.0,2694.0,5077.56982421875,4.810009956359863,1.8847697973251343,0.0,0.0,3.4000000953674316,6.400000095367432,2.5252513885498047,-0.044592276215553284,,,,,176.0,147.0454559326172,,,,,,46.0,,,,,,,,,,,,,0.0,,1.0,4933.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8082513809204102,0.0,,,,6690.0,,,,,1.8311432600021362,,,""
11774516463,"Jun 30, 2024, 11:43:59 AM",Evening Run,Run,,2048,4.16,191.0,71,false,,,activities/11774516463.gpx,,,2048.0,2048.0,4162.740234375,3.788037061691284,2.032588005065918,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.0,160.533203125,,,,,,71.0,,,,,,,,,,,,,0.0,,1.0,4162.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.032588005065918,0.0,,,,5200.0,,,,,,,,""
11806832678,"Jul 4, 2024, 12:10:37 PM",Evening Walk,Walk,,7962,8.81,138.0,19,false,,,activities/11806832678.gpx,,,7962.0,6034.0,8812.4599609375,11.573712348937988,1.4604673385620117,16.39913558959961,16.39913558959961,5.199999809265137,14.600000381469727,28.613868713378906,-0.00457382295280695,,,,,138.0,112.22329711914062,,,,,,19.0,,,,,,,,,,,,,0.0,,1.0,,1720094464.0,3.0,28.299999237060547,32.04999923706055,23.84000015258789,0.7699999809265137,1008.7899780273438,3.740000009536743,7.510000228881836,195.0,0.0,1720047360.0,1720093824.0,0.875,,,0.8299999833106995,5.0,0.9800000190734863,21912.0,0.0,,,,,0.0,1.1068148612976074,0.0,,,,12940.0,,,,,,,,""
11821129615,"Jul 6, 2024, 11:10:29 AM",Evening Run,Run,,2520,5.03,184.0,98,false,,,activities/11821129615.gpx,,,2520.0,2498.0,5029.58984375,4.170019626617432,2.013446807861328,0.0,0.0,4.800000190734863,8.600000381469727,18.552902221679688,-0.027975549921393394,,,,,184.0,163.8947296142578,,,,,,98.0,,,,,,,,,,,,,0.0,,1.0,5025.2998046875,1720263552.0,3.0,29.360000610351562,33.439998626708984,24.149999618530273,0.7400000095367432,1004.0499877929688,3.319999933242798,6.070000171661377,201.0,1.0199999809265137,1720220160.0,1720266624.0,0.0,,,0.6800000071525574,5.0,0.8799999952316284,25064.0,0.0,,,,,0.0,1.9958690404891968,1045.5,,,,6644.0,,,,,2.0117294788360596,,,""
11828089363,"Jul 7, 2024, 9:22:16 AM",Afternoon Run,Run,,2243,4.02,173.0,44,false,,,activities/11828089363.gpx,,,2243.0,2177.0,4023.169921875,3.732682228088379,1.8480339050292969,0.0,0.0,5.5,6.599999904632568,1.5624940395355225,-0.00516872014850378,,,,,173.0,152.026123046875,,,,,,44.0,,,,,,,,,,,,,0.0,,1.0,3870.60009765625,1720342784.0,3.0,32.79999923706055,37.279998779296875,23.899999618530273,0.6000000238418579,1003.8699951171875,3.509999990463257,6.300000190734863,183.0,0.009999999776482582,1720306560.0,1720353024.0,0.125,,,0.7400000095367432,5.0,0.8299999833106995,20649.0,3.0,,,,,0.0,1.7936557531356812,0.0,,,,5618.0,,,,,1.7779513597488403,,,""
11885909650,"Jul 14, 2024, 12:23:16 PM",Evening Run,Run,,1205,2.15,173.0,24,false,,,activities/11885909650.gpx,,,1205.0,1174.0,2149.110107421875,3.6693196296691895,1.8305878639221191,0.0,0.0,7.400000095367432,9.100000381469727,1.3351151943206787,0.014321313239634037,,,,,173.0,150.2559814453125,,,,,,24.0,,,,,,,,,,,,,0.0,,1.0,2096.5,1720958464.0,3.0,28.719999313354492,30.010000228881836,23.6299991607666,0.7400000095367432,1004.7999877929688,2.4000000953674316,5.590000152587891,216.0,0.0,1720911488.0,1720957824.0,0.25,,,0.8399999737739563,5.0,0.9200000166893005,24208.0,0.0,,,,,0.0,1.7834938764572144,0.0,,,,3112.0,,,,,1.7857751846313477,,,""
11934430441,"Jul 20, 2024, 10:46:18 AM",Afternoon Run,Run,,2079,3.54,183.0,48,false,,,activities/11934430441.gpx,,,2079.0,1897.0,3546.739990234375,4.117999076843262,1.8696573972702026,14.487632751464844,14.498744010925293,5.400000095367432,17.700000762939453,42.341064453125,0.0,,,,,183.0,155.00582885742188,,,,,,48.0,,,,,,,,,,,,,0.0,,1.0,3611.60009765625,1721469568.0,3.0,29.440000534057617,30.31999969482422,24.979999542236328,0.7699999809265137,1005.6099853515625,2.7100000381469727,5.630000114440918,213.0,0.07000000029802322,1721430016.0,1721476096.0,0.375,,,0.8399999737739563,5.0,0.9700000286102295,16776.0,1.0,,,,,0.0,1.7059836387634277,0.0,,,,4678.0,,,,,1.9038481712341309,,,""
11950397362,"Jul 22, 2024, 10:19:14 AM",Afternoon Run,Run,,1168,1.67,134.0,4,false,,,activities/11950397362.gpx,,,1168.0,1168.0,1670.9000244140625,2.438000440597534,1.4305651187896729,0.0,0.0,0.0,0.0,0.0,0.0,,,,,134.0,117.77910614013672,,,,,,4.0,,,,,,,,,,,,,0.0,,1.0,1670.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4305651187896729,0.0,,,,2642.0,,,,,,,,""
11950938667,"Jul 22, 2024, 11:14:59 AM",Evening Run,Run,,2274,3.82,173.0,30,false,,,activities/11950938667.gpx,,,2274.0,2117.0,3826.739990234375,4.154004096984863,1.8076239824295044,2.58762264251709,2.58762264251709,7.300000190734863,16.0,38.634559631347656,0.2142816036939621,,,,,173.0,143.94236755371094,,,,,,30.0,,,,,,,,,,,,,0.0,,1.0,3869.300048828125,1721645952.0,3.0,29.5,30.25,24.3799991607666,0.7400000095367432,1006.2000122070312,3.0299999713897705,5.449999809265137,254.0,0.1599999964237213,1721602816.0,1721648896.0,0.5,,,0.6200000047683716,5.0,0.9800000190734863,16104.0,0.0,,,,,0.0,1.6828231811523438,0.0,,,,5234.0,,,,,1.8277279138565063,,,""
11984824902,"Jul 26, 2024, 10:24:14 AM",Evening Run,Run,,3409,4.47,,,false,,,activities/11984824902.gpx,,,3409.0,2885.0,4469.97998046875,4.157998561859131,1.5493865013122559,9.478233337402344,9.478233337402344,8.800000190734863,16.0,47.76154327392578,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4527.7998046875,1721987968.0,3.0,31.139999389648438,31.309999465942383,24.530000686645508,0.6800000071525574,1005.4600219726562,4.559999942779541,8.930000305175781,201.0,0.0,1721949184.0,1721993728.0,0.625,,,0.3199999928474426,5.0,0.8399999737739563,26444.0,1.0,,,,,0.0,1.3112291097640991,0.0,,,,5092.0,,,,,1.5694280862808228,,,media/BA3FADBC-8BC0-46BB-9E6C-06BB1C98E5B1.jpg
12035542455,"Aug 1, 2024, 12:39:15 PM",Evening Run,Run,,1867,3.27,174.0,28,false,,,activities/12035542455.gpx,,,1867.0,1867.0,3272.64990234375,3.5160155296325684,1.752892255783081,0.0,0.0,0.0,0.0,0.0,0.0,,,,,174.0,142.96197509765625,,,,,,28.0,,,,,,,,,,,,,0.0,,1.0,3272.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.752892255783081,0.0,,,,4412.0,,,,,,,,""
12035542646,"Jul 26, 2024, 10:25:40 AM",Evening Run,Run,,3271,4.16,170.0,34,false,,,activities/12035542646.gpx,,,3271.0,2741.0,4168.39013671875,3.9800002574920654,1.5207552909851074,8.912965774536133,8.912965774536133,8.699999809265137,16.0,35.686161041259766,0.0023990077897906303,,,,,170.0,145.4840545654297,,,,,,34.0,,,,,,,,,,,,,0.0,,1.0,4220.7998046875,1721987968.0,3.0,31.139999389648438,31.309999465942383,24.530000686645508,0.6800000071525574,1005.4600219726562,4.559999942779541,8.930000305175781,201.0,0.0,1721949184.0,1721993728.0,0.625,,,0.3199999928474426,5.0,0.8399999737739563,26444.0,1.0,,,,,0.0,1.2743473052978516,0.0,,,,5714.0,,,,,1.5398759841918945,,,""
12035542658,"Jul 27, 2024, 11:45:14 PM",Morning Gravel Ride,Ride,,9060,6.44,133.0,11,false,,,activities/12035542658.gpx,,,9060.0,3396.0,6440.3798828125,3.8360352516174316,1.8964605331420898,2.5,2.5,8.5,11.5,15.945277214050293,-0.0015527034411206841,,,,,133.0,113.50016021728516,,,,,,11.0,,,,,,,,,,,,,0.0,,1.0,,1722121216.0,3.0,27.010000228881836,28.979999542236328,24.06999969482422,0.8399999737739563,1008.3099975585938,1.7100000381469727,3.059999942779541,107.0,0.05000000074505806,1722122112.0,1722166528.0,0.75,,,0.6399999856948853,5.0,0.9200000166893005,21429.0,0.0,,,,,0.0,0.7108587026596069,0.0,,,,,,,,,,,,""
12044306834,"Aug 2, 2024, 1:35:42 AM",Morning Run,Run,,347,0.56,164.0,4,false,,,activities/12044306834.gpx,,,347.0,347.0,565.4199829101562,2.927999973297119,1.6294523477554321,0.0,0.0,0.0,0.0,0.0,0.0,,,,,164.0,138.96253967285156,,,,,,4.0,,,,,,,,,,,,,0.0,,1.0,565.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6294523477554321,0.0,,,,3702.0,,,,,,,,""
12086104674,"Aug 7, 2024, 12:06:51 PM",Evening Run,Run,,3367,6.06,179.0,87,false,,,activities/12086104674.gpx,,,3367.0,3260.0,6068.080078125,3.6446940898895264,1.8613742589950562,0.0,0.0,7.099999904632568,7.599999904632568,1.4285714626312256,0.00494390306994319,,,,,179.0,154.94174194335938,,,,,,87.0,,,,,,,,,,,,,0.0,,1.0,6070.39990234375,1723032064.0,3.0,28.579999923706055,29.90999984741211,24.3700008392334,0.7799999713897705,1007.4199829101562,2.5,4.929999828338623,197.0,0.5899999737739563,1722985472.0,1723031040.0,0.125,,,0.6800000071525574,5.0,0.9200000166893005,19616.0,0.0,,,,,0.0,1.8022215366363525,0.0,,,,9108.0,,,,,1.8620859384536743,,,""
12095515027,"Aug 8, 2024, 1:37:48 PM",Evening Run,Run,,3435,6.22,179.0,111,false,,,activities/12095515027.gpx,,,3435.0,3335.0,6227.759765625,3.1153321266174316,1.867394208908081,0.0,0.0,4.099999904632568,6.0,5.800467491149902,-0.0016057138564065099,,,,,179.0,159.98936462402344,,,,,,111.0,,,,,,,,,,,,,0.0,,1.0,6233.7998046875,1723122048.0,3.0,29.399999618530273,30.739999771118164,24.729999542236328,0.7599999904632568,1007.97998046875,2.630000114440918,5.25,201.0,0.10000000149011612,1723071872.0,1723117440.0,0.125,,,0.36000001430511475,5.0,0.7900000214576721,21653.0,0.0,,,,,0.0,1.813030481338501,0.0,,,,9732.0,,,,,1.869205355644226,,,""
12118757913,"Aug 11, 2024, 8:58:08 AM",Afternoon Ride,Ride,,7386,11.77,150.0,17,false,,,activities/12118757913.gpx,,,7386.0,4219.0,11769.6396484375,4.498046875,2.789675235748291,30.90314292907715,30.90314292907715,60.79999923706055,84.5999984741211,42.59634780883789,0.03738432005047798,,,,,150.0,117.67733001708984,,,,,,17.0,,,,,,,,,,,,,0.0,,1.0,,1723363200.0,3.0,34.83000183105469,35.40999984741211,25.049999237060547,0.5699999928474426,1001.280029296875,3.75,7.920000076293945,251.0,0.0,1723331072.0,1723376896.0,0.125,,,0.0,1.0,0.7799999713897705,29318.0,5.0,,,,,0.0,1.5935065746307373,7.900000095367432,,,,,,,,,,,,""
12211815667,"Aug 22, 2024, 8:49:47 AM",Afternoon HIIT,Workout,,2934,0,178.0,44,false,,,activities/12211815667.gpx,,,2934.0,2934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,178.0,143.6908721923828,,,,,,44.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
12246602179,"Aug 26, 2024, 1:13:11 PM",Evening Run,Run,,1509,3.00,185.0,59,false,,,activities/12246602179.gpx,,,1509.0,1456.0,3003.8701171875,4.404004096984863,2.0630977153778076,0.0,0.0,4.099999904632568,6.0,5.30784797668457,0.0,,,,,185.0,164.582275390625,,,,,,59.0,,,,,,,,,,,,,0.0,,1.0,3007.300048828125,1724677248.0,3.0,28.389999389648438,29.81999969482422,24.18000030517578,0.7799999713897705,1007.6099853515625,2.5399999618530273,4.570000171661377,221.0,0.46000000834465027,1724627200.0,1724672000.0,0.625,,,0.699999988079071,5.0,1.0,17800.0,0.0,,,,,0.0,1.9906362295150757,0.0,,,,3874.0,,,,,2.065453290939331,,,""
12264459738,"Aug 28, 2024, 12:37:40 PM",Evening Workout,Workout,,5064,0,179.0,22,false,,,activities/12264459738.gpx,,,5064.0,5064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,179.0,114.9887466430664,,,,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,""
